model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,popularity_percentile,20.0,0.8769129576685961,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,gini,20.0,0.9632092886537331,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,rmse,,0.9672356184185963,943,9988,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mae,,0.7644014939539062,943,9988,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,precision_at_k,5.0,0.03009259259259259,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,recall_at_k,5.0,0.0236970360963291,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,coverage,5.0,0.10539682539682539,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mean_popularity,5.0,175.0673611111111,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,popularity_percentile,5.0,0.8976669490328957,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,gini,5.0,0.9782710170487948,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,precision_at_k,10.0,0.025,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,recall_at_k,10.0,0.041201920675474846,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,coverage,10.0,0.1415873015873016,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mean_popularity,10.0,163.49108796296295,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,popularity_percentile,10.0,0.8792489499505859,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,gini,10.0,0.9695429159318049,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,precision_at_k,20.0,0.023784722222222218,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,recall_at_k,20.0,0.0808211734871309,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,coverage,20.0,0.19111111111111112,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mean_popularity,20.0,149.55399305555557,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,popularity_percentile,20.0,0.8597597239870112,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,gini,20.0,0.9568272339800118,864,0,20260903,20260905T065924,1788572092
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,rmse,,0.9672628074832812,943,9988,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mae,,0.7643639067112581,943,9988,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,precision_at_k,5.0,0.02916666666666667,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,recall_at_k,5.0,0.024249723676692335,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,coverage,5.0,0.09587301587301587,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mean_popularity,5.0,171.67222222222222,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,popularity_percentile,5.0,0.89381853263683,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,gini,5.0,0.9792236919459142,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,precision_at_k,10.0,0.026388888888888892,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,recall_at_k,10.0,0.045388440596106396,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,coverage,10.0,0.1326984126984127,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mean_popularity,10.0,161.96608796296297,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,popularity_percentile,10.0,0.8777460115770155,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,gini,10.0,0.9713151087595532,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,precision_at_k,20.0,0.02332175925925926,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,recall_at_k,20.0,0.07851188518094931,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,coverage,20.0,0.18158730158730158,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mean_popularity,20.0,148.96475694444445,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,popularity_percentile,20.0,0.859297238987717,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,gini,20.0,0.959500734861846,864,0,20260903,20260905T065924,1788572108
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,rmse,,0.9583355740887923,943,9988,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mae,,0.7589375983481982,943,9988,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,precision_at_k,5.0,0.02615740740740741,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,recall_at_k,5.0,0.02063306435261739,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,coverage,5.0,0.1073015873015873,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mean_popularity,5.0,153.34675925925927,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,popularity_percentile,5.0,0.8317000211774672,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,gini,5.0,0.980261316872428,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,precision_at_k,10.0,0.024074074074074078,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,recall_at_k,10.0,0.038243129037689595,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,coverage,10.0,0.1492063492063492,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mean_popularity,10.0,150.62372685185184,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,popularity_percentile,10.0,0.8416368123205799,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,gini,10.0,0.9698896237507348,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,precision_at_k,20.0,0.021469907407407403,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,recall_at_k,20.0,0.07230707672952402,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,coverage,20.0,0.20952380952380953,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mean_popularity,20.0,139.9171875,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,popularity_percentile,20.0,0.8323786928208385,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,gini,20.0,0.9539419459141681,864,0,20260903,20260905T065924,1788572147
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,rmse,,0.9578024701017793,943,9988,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mae,,0.7584305165831241,943,9988,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,precision_at_k,5.0,0.028240740740740743,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,recall_at_k,5.0,0.02203686989567732,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,coverage,5.0,0.10603174603174603,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mean_popularity,5.0,153.91203703703704,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,popularity_percentile,5.0,0.8278149854110781,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,gini,5.0,0.9807125220458554,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,precision_at_k,10.0,0.02453703703703704,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,recall_at_k,10.0,0.04000544262665545,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,coverage,10.0,0.1473015873015873,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mean_popularity,10.0,151.27858796296297,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,popularity_percentile,10.0,0.8406767671419831,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,gini,10.0,0.9699907407407408,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,precision_at_k,20.0,0.02175925925925926,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,recall_at_k,20.0,0.0746024345597694,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,coverage,20.0,0.20126984126984127,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mean_popularity,20.0,140.85520833333334,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,popularity_percentile,20.0,0.8325319353263683,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,gini,20.0,0.9547007642563198,864,0,20260903,20260905T065924,1788572168
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,rmse,,0.9544589653904537,943,9988,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mae,,0.7578481388639595,943,9988,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,precision_at_k,5.0,0.01967592592592593,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,recall_at_k,5.0,0.016181097171774694,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,coverage,5.0,0.058412698412698416,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mean_popularity,5.0,127.08148148148148,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,popularity_percentile,5.0,0.7588807120335075,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,gini,5.0,0.9909609053497942,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,precision_at_k,10.0,0.017592592592592594,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,recall_at_k,10.0,0.029905030859530442,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,coverage,10.0,0.08571428571428572,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mean_popularity,10.0,126.27349537037037,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,popularity_percentile,10.0,0.7395216392536119,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,gini,10.0,0.983776455026455,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,precision_at_k,20.0,0.016261574074074074,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,recall_at_k,20.0,0.05817710820155466,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,coverage,20.0,0.1288888888888889,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mean_popularity,20.0,114.79884259259259,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,popularity_percentile,20.0,0.7088060026354182,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,gini,20.0,0.972216784244562,864,0,20260903,20260905T065924,1788572215
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,rmse,,0.9509280500138844,943,9988,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,mae,,0.754612561361654,943,9988,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,precision_at_k,5.0,0.018518518518518517,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,recall_at_k,5.0,0.015252910132476542,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,coverage,5.0,0.07936507936507936,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,mean_popularity,5.0,103.57060185185185,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,popularity_percentile,5.0,0.6189748635229894,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,gini,5.0,0.9873042328042329,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,precision_at_k,10.0,0.016435185185185185,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,recall_at_k,10.0,0.03013091074184755,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,coverage,10.0,0.12634920634920635,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,mean_popularity,10.0,103.53356481481481,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,popularity_percentile,10.0,0.6226720228010729,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,gini,10.0,0.9788023221634333,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,precision_at_k,20.0,0.014756944444444444,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,recall_at_k,20.0,0.051247584726766486,864,0,20260903,20260905T065924,1788572251
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,coverage,20.0,0.17714285714285713,864,0,20260903,20260905T065924,1788572251
