model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp,history
global_mean,history=1,test,rmse,,1.2074270072195372,200,5081,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,mae,,0.9965886956642441,200,5081,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,mean_popularity,5.0,103.4507614213198,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,popularity_percentile,5.0,0.8300239069919764,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,gini,5.0,0.9967644912239361,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,mean_popularity,10.0,114.35736040609137,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,popularity_percentile,10.0,0.8424663500900605,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,gini,10.0,0.9935446919786481,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,mean_popularity,20.0,100.24644670050762,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,popularity_percentile,20.0,0.8174940232520059,197,0,20260903,20260908T113236,1788847356,1
global_mean,history=1,test,gini,20.0,0.9870982205683577,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,rmse,,1.1885398340233653,200,5081,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,mae,,0.9788637101984264,200,5081,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,mean_popularity,5.0,103.4507614213198,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,popularity_percentile,5.0,0.8300239069919764,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,gini,5.0,0.9967644912239361,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,mean_popularity,10.0,114.35736040609137,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,popularity_percentile,10.0,0.8424663500900605,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,gini,10.0,0.9935446919786481,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,mean_popularity,20.0,100.24644670050762,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,popularity_percentile,20.0,0.8174940232520059,197,0,20260903,20260908T113236,1788847356,1
user_mean,history=1,test,gini,20.0,0.9870982205683577,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,rmse,,1.0752170726028716,200,5081,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,mae,,0.8601441483514306,200,5081,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,precision_at_k,5.0,0.023350253807106598,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,recall_at_k,5.0,0.009435596870536706,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,mean_popularity,5.0,134.3532994923858,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,popularity_percentile,5.0,0.9264208285573932,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,gini,5.0,0.9967723459893241,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,precision_at_k,10.0,0.029441624365482238,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,recall_at_k,10.0,0.022893033612080907,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,mean_popularity,10.0,170.6553299492386,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,popularity_percentile,10.0,0.9470912068118552,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,gini,10.0,0.9935414191597365,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,precision_at_k,20.0,0.025634517766497462,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,recall_at_k,20.0,0.03968718332020724,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,mean_popularity,20.0,149.94238578680202,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,popularity_percentile,20.0,0.9300135909611921,197,0,20260903,20260908T113236,1788847356,1
item_mean,history=1,test,gini,20.0,0.9870936386218814,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,rmse,,1.2074270072195372,200,5081,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,mae,,0.9965886956642441,200,5081,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,precision_at_k,5.0,0.04060913705583756,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,recall_at_k,5.0,0.014708797611010453,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,mean_popularity,5.0,352.9908629441624,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,popularity_percentile,5.0,0.9987077124611102,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,gini,5.0,0.9967723459893241,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,precision_at_k,10.0,0.04060913705583756,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,recall_at_k,10.0,0.03369671866172227,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,mean_popularity,10.0,331.0223350253807,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,popularity_percentile,10.0,0.9970869494023253,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,gini,10.0,0.9935388009046071,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,precision_at_k,20.0,0.042639593908629446,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,recall_at_k,20.0,0.0798866507335738,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,mean_popularity,20.0,282.03781725888325,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,popularity_percentile,20.0,0.9938434583265107,197,0,20260903,20260908T113236,1788847356,1
most_popular,history=1,test,gini,20.0,0.9870766199635408,197,0,20260903,20260908T113236,1788847356,1
content,history=1,test,rmse,,1.4761043432119119,200,5081,20260903,20260908T113236,1788847357,1
content,history=1,test,mae,,1.1376121654282296,200,5081,20260903,20260908T113236,1788847357,1
content,history=1,test,precision_at_k,5.0,0.015228426395939087,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,recall_at_k,5.0,0.004684081906935558,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,coverage,5.0,0.30883301096067056,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,mean_popularity,5.0,45.45177664974619,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,popularity_percentile,5.0,0.584116587522515,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,gini,5.0,0.8114299927670702,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,precision_at_k,10.0,0.014720812182741119,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,recall_at_k,10.0,0.010445359438510615,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,coverage,10.0,0.43133462282398455,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,mean_popularity,10.0,46.39340101522843,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,popularity_percentile,10.0,0.5898585230063861,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,gini,10.0,0.7708889303445952,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,precision_at_k,20.0,0.013197969543147208,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,recall_at_k,20.0,0.019800376712661737,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,coverage,20.0,0.5460992907801419,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,mean_popularity,20.0,43.528426395939086,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,popularity_percentile,20.0,0.5725338136564597,197,0,20260903,20260908T113236,1788847357,1
content,history=1,test,gini,20.0,0.7308977014992784,197,0,20260903,20260908T113236,1788847357,1
item_knn,history=1,test,rmse,,1.2535511967280573,200,5081,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,mae,,0.9905438388088783,200,5081,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,precision_at_k,5.0,0.02842639593908629,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,recall_at_k,5.0,0.009659740358205013,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,coverage,5.0,0.041263700838168924,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,mean_popularity,5.0,154.25583756345176,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,popularity_percentile,5.0,0.9284696250204683,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,gini,5.0,0.9854379195344742,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,precision_at_k,10.0,0.02690355329949239,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,recall_at_k,10.0,0.01930280929323054,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,coverage,10.0,0.07736943907156674,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,mean_popularity,10.0,146.43248730964467,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,popularity_percentile,10.0,0.9127476666120844,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,gini,10.0,0.9747102737058456,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,precision_at_k,20.0,0.024619289340101522,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,recall_at_k,20.0,0.03546035380356138,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,coverage,20.0,0.12572533849129594,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,mean_popularity,20.0,129.79314720812184,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,popularity_percentile,20.0,0.889527100049124,197,0,20260903,20260908T113236,1788847359,1
item_knn,history=1,test,gini,20.0,0.9573479693795063,197,0,20260903,20260908T113236,1788847359,1
item_knn_ranking,history=1,test,rmse,,1.0752170726028718,200,5081,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,mae,,0.8601441483514306,200,5081,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,precision_at_k,5.0,0.023350253807106598,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,recall_at_k,5.0,0.009435596870536706,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,mean_popularity,5.0,134.3532994923858,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,popularity_percentile,5.0,0.9264208285573932,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,gini,5.0,0.9967723459893241,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,precision_at_k,10.0,0.029441624365482238,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,recall_at_k,10.0,0.022893033612080907,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,coverage,10.0,0.0070921985815602835,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,mean_popularity,10.0,170.6553299492386,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,popularity_percentile,10.0,0.9470912068118552,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,gini,10.0,0.9935414191597365,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,precision_at_k,20.0,0.025634517766497462,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,recall_at_k,20.0,0.03968718332020724,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,coverage,20.0,0.013539651837524178,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,mean_popularity,20.0,149.94238578680202,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,popularity_percentile,20.0,0.9300135909611921,197,0,20260903,20260908T113236,1788847362,1
item_knn_ranking,history=1,test,gini,20.0,0.9870936386218814,197,0,20260903,20260908T113236,1788847362,1
mf,history=1,test,rmse,,1.0537620760447266,200,5081,20260903,20260908T113236,1788847384,1
mf,history=1,test,mae,,0.84153054409877,200,5081,20260903,20260908T113236,1788847384,1
mf,history=1,test,precision_at_k,5.0,0.01421319796954315,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,recall_at_k,5.0,0.005360538278946759,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,coverage,5.0,0.016763378465506126,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,mean_popularity,5.0,95.58883248730965,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,popularity_percentile,5.0,0.7535693466513836,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,gini,5.0,0.9946986879268983,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,precision_at_k,10.0,0.018781725888324875,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,recall_at_k,10.0,0.014924930992632379,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,coverage,10.0,0.03417150225660864,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,mean_popularity,10.0,102.46446700507614,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,popularity_percentile,10.0,0.775439004421156,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,gini,10.0,0.9901317964175724,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,precision_at_k,20.0,0.019289340101522844,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,recall_at_k,20.0,0.030088521140728488,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,coverage,20.0,0.0548033526756931,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,mean_popularity,20.0,97.39111675126904,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,popularity_percentile,20.0,0.7602204028164401,197,0,20260903,20260908T113236,1788847384,1
mf,history=1,test,gini,20.0,0.9807859347334452,197,0,20260903,20260908T113236,1788847384,1
mf_ranking,history=1,test,rmse,,1.0657308113231418,200,5081,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,mae,,0.8432634792315999,200,5081,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,precision_at_k,5.0,0.02436548223350254,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,recall_at_k,5.0,0.009586428366545868,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,coverage,5.0,0.019342359767891684,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,mean_popularity,5.0,138.96446700507613,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,popularity_percentile,5.0,0.9241106926477812,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,gini,5.0,0.99414885434974,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,precision_at_k,10.0,0.02588832487309645,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,recall_at_k,10.0,0.019996820817387188,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,coverage,10.0,0.030303030303030304,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,mean_popularity,10.0,135.73959390862944,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,popularity_percentile,10.0,0.9135126903553299,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,gini,10.0,0.9886688463640618,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,precision_at_k,20.0,0.02284263959390863,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,recall_at_k,20.0,0.03394861445658317,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,coverage,20.0,0.04319793681495809,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,mean_popularity,20.0,119.98401015228427,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,popularity_percentile,20.0,0.8838503356803667,197,0,20260903,20260908T113236,1788847400,1
mf_ranking,history=1,test,gini,20.0,0.9807152418449535,197,0,20260903,20260908T113236,1788847400,1
global_mean,history=3,test,rmse,,1.2073918423392815,200,5081,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,mae,,0.9965818325940341,200,5081,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,coverage,5.0,0.004513217279174726,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,mean_popularity,5.0,104.10964467005076,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,popularity_percentile,5.0,0.8311439331914198,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,gini,5.0,0.9967487816931602,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,coverage,10.0,0.008381689232753063,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,mean_popularity,10.0,115.16954314720812,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,popularity_percentile,10.0,0.8433273292942526,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,gini,10.0,0.9935244005013959,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,coverage,20.0,0.014829142488716958,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,mean_popularity,20.0,100.76725888324873,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,popularity_percentile,20.0,0.8181483543474702,197,0,20260903,20260908T113236,1788847401,3
global_mean,history=3,test,gini,20.0,0.9870645105335677,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,rmse,,1.162626699240029,200,5081,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,mae,,0.9534866203680539,200,5081,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,precision_at_k,5.0,0.019289340101522848,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,recall_at_k,5.0,0.006858401649323616,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,coverage,5.0,0.004513217279174726,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,mean_popularity,5.0,104.10964467005076,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,popularity_percentile,5.0,0.8311439331914198,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,gini,5.0,0.9967487816931602,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,precision_at_k,10.0,0.022335025380710662,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,recall_at_k,10.0,0.02056042989838101,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,coverage,10.0,0.008381689232753063,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,mean_popularity,10.0,115.16954314720812,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,popularity_percentile,10.0,0.8433273292942526,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,gini,10.0,0.9935244005013959,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,precision_at_k,20.0,0.0200507614213198,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,recall_at_k,20.0,0.036847350796105086,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,coverage,20.0,0.014829142488716958,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,mean_popularity,20.0,100.76725888324873,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,popularity_percentile,20.0,0.8181483543474702,197,0,20260903,20260908T113236,1788847401,3
user_mean,history=3,test,gini,20.0,0.9870645105335677,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,rmse,,1.0750264619018257,200,5081,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,mae,,0.8600303026323532,200,5081,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,precision_at_k,5.0,0.023350253807106598,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,recall_at_k,5.0,0.009435596870536706,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,coverage,5.0,0.004513217279174726,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,mean_popularity,5.0,134.96954314720813,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,popularity_percentile,5.0,0.9249955788439496,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,gini,5.0,0.9967644912239361,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,precision_at_k,10.0,0.029441624365482238,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,recall_at_k,10.0,0.022893033612080907,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,coverage,10.0,0.007736943907156673,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,mean_popularity,10.0,171.16954314720812,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,popularity_percentile,10.0,0.9460566562960537,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,gini,10.0,0.9935204731187018,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,precision_at_k,20.0,0.0266497461928934,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,recall_at_k,20.0,0.0403596340654409,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,coverage,20.0,0.014184397163120567,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,mean_popularity,20.0,151.04162436548222,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,popularity_percentile,20.0,0.9300609137055836,197,0,20260903,20260908T113236,1788847401,3
item_mean,history=3,test,gini,20.0,0.9870635286878942,197,0,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,rmse,,1.2073918423392815,200,5081,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,mae,,0.9965818325940341,200,5081,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,precision_at_k,5.0,0.04974619289340102,197,0,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,recall_at_k,5.0,0.020713974189838905,197,0,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,coverage,5.0,0.0038684719535783366,197,0,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,mean_popularity,5.0,353.91573604060915,197,0,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,popularity_percentile,5.0,0.9986978876698871,197,0,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,gini,5.0,0.9967553273309835,197,0,20260903,20260908T113236,1788847401,3
most_popular,history=3,test,precision_at_k,10.0,0.04111675126903554,197,0,20260903,20260908T113236,1788847401,3
